"stand_id";"species";"count";"height_from";"height_to";"age"
26;"Potr";2451.62;0.39;0.59;20
26;"Potr";2451.62;0.97;1.17;20
26;"Potr";2451.62;1.94;2.14;20
26;"Potr";2451.62;2.51;2.71;20
26;"Potr";2451.62;0.57;0.77;20
26;"Potr";2451.62;1.26;1.46;20
26;"Potr";2451.62;0.93;1.13;20
26;"Potr";2451.62;2.7;2.9;20
26;"Potr";2451.62;0.95;1.15;20
26;"Potr";2451.62;0.75;0.95;20
27;"Potr";1265.2;0.27;0.47;20
27;"Potr";1265.2;0.35;0.55;20
27;"Potr";1265.2;1.51;1.71;20
27;"Potr";1265.2;0.86;1.06;20
27;"Potr";1265.2;1.7;1.9;20
27;"Potr";1265.2;1.59;1.79;20
27;"Potr";1265.2;0.4;0.6;20
27;"Potr";1265.2;0.88;1.08;20
27;"Potr";1265.2;0.37;0.57;20
27;"Potr";1265.2;1.54;1.74;20
27;"Potr";1265.2;2.12;2.32;20
27;"Potr";1265.2;0.02;0.22;20
27;"Potr";1265.2;1.62;1.82;20
27;"Potr";1265.2;0.21;0.41;20
27;"Potr";1265.2;1.26;1.46;20
27;"Potr";1265.2;2.75;2.95;20
27;"Potr";1265.2;0.83;1.03;20
27;"Potr";1265.2;0.24;0.44;20
27;"Potr";1265.2;0.81;1.01;20
27;"Potr";1265.2;0.38;0.58;20
27;"Potr";1265.2;2.47;2.67;20
27;"Potr";1265.2;0.1;0.3;20
27;"Potr";1265.2;0.55;0.75;20
27;"Potr";1265.2;0.06;0.26;20
27;"Potr";1265.2;0.76;0.96;20
28;"Potr";1234.85;2.4;2.6;20
28;"Potr";1234.85;0.91;1.11;20
28;"Potr";1234.85;-0.08;0.12;20
28;"Potr";1234.85;0.01;0.21;20
28;"Potr";1234.85;3.14;3.34;20
28;"Potr";1234.85;0.31;0.51;20
28;"Potr";1234.85;2.67;2.87;20
28;"Potr";1234.85;1.04;1.24;20
28;"Potr";1234.85;2.42;2.62;20
28;"Potr";1234.85;2.7;2.9;20
28;"Potr";1234.85;2.61;2.81;20
28;"Potr";1234.85;2.69;2.89;20
28;"Potr";1234.85;0.98;1.18;20
28;"Potr";1234.85;2.55;2.75;20
28;"Potr";1234.85;2.35;2.55;20
28;"Potr";1234.85;1.7;1.9;20
28;"Potr";1234.85;2.97;3.17;20
28;"Potr";1234.85;0.28;0.48;20
28;"Potr";1234.85;1.75;1.95;20
28;"Potr";1234.85;0.15;0.35;20
28;"Potr";1234.85;0.51;0.71;20
28;"Potr";1234.85;1.03;1.23;20
28;"Potr";1234.85;0.45;0.65;20
28;"Potr";1234.85;0.23;0.43;20
28;"Potr";1234.85;1.49;1.69;20
29;"Potr";2576.69;0.12;0.32;20
29;"Potr";2576.69;0.88;1.08;20
29;"Potr";2576.69;2.01;2.21;20
29;"Potr";2576.69;0.5;0.7;20
29;"Potr";2576.69;0.77;0.97;20
29;"Potr";2576.69;2.23;2.43;20
29;"Potr";2576.69;0.84;1.04;20
29;"Potr";2576.69;1.76;1.96;20
29;"Potr";2576.69;3.11;3.31;20
29;"Potr";2576.69;2.34;2.54;20
29;"Potr";2576.69;1.89;2.09;20
29;"Potr";2576.69;0.61;0.81;20
29;"Potr";2576.69;1.43;1.63;20
29;"Potr";2576.69;1.75;1.95;20
29;"Potr";2576.69;0.58;0.78;20
29;"Potr";2576.69;1.7;1.9;20
29;"Potr";2576.69;0.05;0.25;20
29;"Potr";2576.69;3.78;3.98;20
29;"Potr";2576.69;1.35;1.55;20
29;"Potr";2576.69;1.93;2.13;20
29;"Potr";2576.69;1.02;1.22;20
29;"Potr";2576.69;1.03;1.23;20
29;"Potr";2576.69;1.18;1.38;20
29;"Potr";2576.69;0.82;1.02;20
29;"Potr";2576.69;0.92;1.12;20
30;"Potr";2304.41;1.45;1.65;20
30;"Potr";2304.41;1.31;1.51;20
30;"Potr";2304.41;1.04;1.24;20
30;"Potr";2304.41;0.83;1.03;20
30;"Potr";2304.41;3.76;3.96;20
30;"Potr";2304.41;0.25;0.45;20
30;"Potr";2304.41;1.07;1.27;20
30;"Potr";2304.41;0.79;0.99;20
30;"Potr";2304.41;1.01;1.21;20
30;"Potr";2304.41;1.62;1.82;20
30;"Potr";2304.41;0.72;0.92;20
30;"Potr";2304.41;3.19;3.39;20
30;"Potr";2304.41;2.52;2.72;20
30;"Potr";2304.41;0.55;0.75;20
30;"Potr";2304.41;1.4;1.6;20
30;"Potr";2304.41;-0.02;0.18;20
30;"Potr";2304.41;1.57;1.77;20
30;"Potr";2304.41;1.95;2.15;20
30;"Potr";2304.41;0.87;1.07;20
30;"Potr";2304.41;2.25;2.45;20
30;"Potr";2304.41;3.23;3.43;20
30;"Potr";2304.41;1.65;1.85;20
30;"Potr";2304.41;0.6;0.8;20
30;"Potr";2304.41;0.24;0.44;20
30;"Potr";2304.41;2.1;2.3;20
31;"Potr";819.56;0.42;0.62;20
31;"Potr";819.56;0.83;1.03;20
31;"Potr";819.56;2.22;2.42;20
31;"Potr";819.56;0.49;0.69;20
31;"Potr";819.56;0.49;0.69;20
31;"Potr";819.56;1.96;2.16;20
31;"Potr";819.56;0.15;0.35;20
31;"Potr";819.56;0.06;0.26;20
31;"Potr";819.56;2.83;3.03;20
31;"Potr";819.56;3.7;3.9;20
31;"Potr";819.56;2.79;2.99;20
31;"Potr";819.56;2;2.2;20
31;"Potr";819.56;1.26;1.46;20
31;"Potr";819.56;0.08;0.28;20
31;"Potr";819.56;1.59;1.79;20
31;"Potr";819.56;1.25;1.45;20
31;"Potr";819.56;3.58;3.78;20
31;"Potr";819.56;0.63;0.83;20
31;"Potr";819.56;2.64;2.84;20
31;"Potr";819.56;1.08;1.28;20
31;"Potr";819.56;0.1;0.3;20
31;"Potr";819.56;2.67;2.87;20
31;"Potr";819.56;3.77;3.97;20
31;"Potr";819.56;1.2;1.4;20
31;"Potr";819.56;1.45;1.65;20
32;"Potr";2588.99;0.8;1;20
32;"Potr";2588.99;0.71;0.91;20
32;"Potr";2588.99;1.07;1.27;20
32;"Potr";2588.99;0.56;0.76;20
32;"Potr";2588.99;1.6;1.8;20
32;"Potr";2588.99;0.72;0.92;20
32;"Potr";2588.99;2.21;2.41;20
32;"Potr";2588.99;0.78;0.98;20
32;"Potr";2588.99;1.61;1.81;20
32;"Potr";2588.99;1.22;1.42;20
32;"Potr";2588.99;1.09;1.29;20
32;"Potr";2588.99;2.98;3.18;20
32;"Potr";2588.99;0.48;0.68;20
32;"Potr";2588.99;0.29;0.49;20
32;"Potr";2588.99;0.48;0.68;20
32;"Potr";2588.99;-0.06;0.14;20
32;"Potr";2588.99;0.74;0.94;20
32;"Potr";2588.99;0.95;1.15;20
32;"Potr";2588.99;3.39;3.59;20
32;"Potr";2588.99;2.69;2.89;20
32;"Potr";2588.99;0.53;0.73;20
32;"Potr";2588.99;1.32;1.52;20
32;"Potr";2588.99;0.73;0.93;20
32;"Potr";2588.99;1.89;2.09;20
32;"Potr";2588.99;0.72;0.92;20
33;"Potr";1434.82;1.2;1.4;20
33;"Potr";1434.82;0.13;0.33;20
33;"Potr";1434.82;2.27;2.47;20
33;"Potr";1434.82;2.1;2.3;20
33;"Potr";1434.82;0.93;1.13;20
33;"Potr";1434.82;1.25;1.45;20
33;"Potr";1434.82;0.63;0.83;20
33;"Potr";1434.82;0.38;0.58;20
33;"Potr";1434.82;2.4;2.6;20
33;"Potr";1434.82;1.01;1.21;20
33;"Potr";1434.82;2.32;2.52;20
33;"Potr";1434.82;1.21;1.41;20
33;"Potr";1434.82;0.96;1.16;20
33;"Potr";1434.82;1.1;1.3;20
33;"Potr";1434.82;2.65;2.85;20
33;"Potr";1434.82;2.22;2.42;20
33;"Potr";1434.82;1.55;1.75;20
33;"Potr";1434.82;0.91;1.11;20
33;"Potr";1434.82;1.85;2.05;20
33;"Potr";1434.82;1.42;1.62;20
33;"Potr";1434.82;2.77;2.97;20
33;"Potr";1434.82;0.29;0.49;20
33;"Potr";1434.82;1.81;2.01;20
33;"Potr";1434.82;2.87;3.07;20
33;"Potr";1434.82;1.92;2.12;20
34;"Potr";2423.58;2.67;2.87;20
34;"Potr";2423.58;2.23;2.43;20
34;"Potr";2423.58;1.33;1.53;20
34;"Potr";2423.58;0.33;0.53;20
34;"Potr";2423.58;0.35;0.55;20
34;"Potr";2423.58;3.36;3.56;20
34;"Potr";2423.58;2.83;3.03;20
34;"Potr";2423.58;0.95;1.15;20
34;"Potr";2423.58;3.58;3.78;20
34;"Potr";2423.58;0.89;1.09;20
34;"Potr";2423.58;3.76;3.96;20
34;"Potr";2423.58;0.59;0.79;20
34;"Potr";2423.58;1.79;1.99;20
34;"Potr";2423.58;3.49;3.69;20
34;"Potr";2423.58;1.01;1.21;20
34;"Potr";2423.58;1.36;1.56;20
34;"Potr";2423.58;0.57;0.77;20
34;"Potr";2423.58;1.94;2.14;20
34;"Potr";2423.58;1.61;1.81;20
34;"Potr";2423.58;1.72;1.92;20
34;"Potr";2423.58;0.88;1.08;20
34;"Potr";2423.58;1.8;2;20
34;"Potr";2423.58;0.6;0.8;20
34;"Potr";2423.58;0.27;0.47;20
34;"Potr";2423.58;2.34;2.54;20
35;"Potr";370.06;1.76;1.96;20
35;"Potr";370.06;2.7;2.9;20
35;"Potr";370.06;2.16;2.36;20
35;"Potr";370.06;0.78;0.98;20
35;"Potr";370.06;0.92;1.12;20
35;"Potr";370.06;3.38;3.58;20
35;"Potr";370.06;1.14;1.34;20
35;"Potr";370.06;2.74;2.94;20
35;"Potr";370.06;2.02;2.22;20
35;"Potr";370.06;2.28;2.48;20
35;"Potr";370.06;0.17;0.37;20
35;"Potr";370.06;1.81;2.01;20
35;"Potr";370.06;1.85;2.05;20
35;"Potr";370.06;0.72;0.92;20
35;"Potr";370.06;1.62;1.82;20
35;"Potr";370.06;0.53;0.73;20
35;"Potr";370.06;2.14;2.34;20
35;"Potr";370.06;3.49;3.69;20
35;"Potr";370.06;0.39;0.59;20
35;"Potr";370.06;2.84;3.04;20
35;"Potr";370.06;0.82;1.02;20
35;"Potr";370.06;2.93;3.13;20
35;"Potr";370.06;0.92;1.12;20
35;"Potr";370.06;3.04;3.24;20
35;"Potr";370.06;0.61;0.81;20
36;"Potr";2372.2;1.35;1.55;20
36;"Potr";2372.2;0.64;0.84;20
36;"Potr";2372.2;2.48;2.68;20
36;"Potr";2372.2;1.04;1.24;20
36;"Potr";2372.2;0.37;0.57;20
36;"Potr";2372.2;1.53;1.73;20
36;"Potr";2372.2;0.66;0.86;20
36;"Potr";2372.2;0.82;1.02;20
36;"Potr";2372.2;0.79;0.99;20
36;"Potr";2372.2;0.99;1.19;20
36;"Potr";2372.2;0.83;1.03;20
36;"Potr";2372.2;2.06;2.26;20
36;"Potr";2372.2;0.83;1.03;20
36;"Potr";2372.2;3.09;3.29;20
36;"Potr";2372.2;1.51;1.71;20
36;"Potr";2372.2;2.39;2.59;20
36;"Potr";2372.2;0.46;0.66;20
36;"Potr";2372.2;0.35;0.55;20
36;"Potr";2372.2;0.87;1.07;20
36;"Potr";2372.2;1.96;2.16;20
36;"Potr";2372.2;2.41;2.61;20
36;"Potr";2372.2;0.79;0.99;20
36;"Potr";2372.2;0.85;1.05;20
36;"Potr";2372.2;0.16;0.36;20
36;"Potr";2372.2;2.95;3.15;20
37;"Potr";2222.01;2.15;2.35;20
37;"Potr";2222.01;0.25;0.45;20
37;"Potr";2222.01;2.82;3.02;20
37;"Potr";2222.01;0.88;1.08;20
37;"Potr";2222.01;0.95;1.15;20
37;"Potr";2222.01;2.59;2.79;20
37;"Potr";2222.01;2.02;2.22;20
37;"Potr";2222.01;1.19;1.39;20
37;"Potr";2222.01;2.29;2.49;20
37;"Potr";2222.01;1.59;1.79;20
37;"Potr";2222.01;1.41;1.61;20
37;"Potr";2222.01;0.47;0.67;20
37;"Potr";2222.01;1.64;1.84;20
37;"Potr";2222.01;1.77;1.97;20
37;"Potr";2222.01;3.73;3.93;20
37;"Potr";2222.01;0.77;0.97;20
37;"Potr";2222.01;1.19;1.39;20
37;"Potr";2222.01;2.18;2.38;20
37;"Potr";2222.01;1.16;1.36;20
37;"Potr";2222.01;0.97;1.17;20
37;"Potr";2222.01;0.71;0.91;20
37;"Potr";2222.01;0.15;0.35;20
37;"Potr";2222.01;1.08;1.28;20
37;"Potr";2222.01;3.17;3.37;20
37;"Potr";2222.01;2.19;2.39;20
38;"Potr";2518.2;0.86;1.06;20
38;"Potr";2518.2;1.09;1.29;20
38;"Potr";2518.2;1.69;1.89;20
38;"Potr";2518.2;1.43;1.63;20
38;"Potr";2518.2;0.94;1.14;20
38;"Potr";2518.2;3.44;3.64;20
38;"Potr";2518.2;2.67;2.87;20
38;"Potr";2518.2;1.82;2.02;20
38;"Potr";2518.2;0.66;0.86;20
38;"Potr";2518.2;2.17;2.37;20
38;"Potr";2518.2;1.99;2.19;20
38;"Potr";2518.2;3.21;3.41;20
38;"Potr";2518.2;1.21;1.41;20
38;"Potr";2518.2;1.28;1.48;20
38;"Potr";2518.2;0.49;0.69;20
38;"Potr";2518.2;1.97;2.17;20
38;"Potr";2518.2;1.13;1.33;20
38;"Potr";2518.2;1.78;1.98;20
38;"Potr";2518.2;0.63;0.83;20
38;"Potr";2518.2;3.27;3.47;20
38;"Potr";2518.2;2.12;2.32;20
38;"Potr";2518.2;1.12;1.32;20
38;"Potr";2518.2;0.65;0.85;20
38;"Potr";2518.2;2.02;2.22;20
38;"Potr";2518.2;0.75;0.95;20
39;"Potr";908.97;0.63;0.83;20
39;"Potr";908.97;2.36;2.56;20
39;"Potr";908.97;0.28;0.48;20
39;"Potr";908.97;0.17;0.37;20
39;"Potr";908.97;0.92;1.12;20
39;"Potr";908.97;2.67;2.87;20
39;"Potr";908.97;2.61;2.81;20
39;"Potr";908.97;0.38;0.58;20
39;"Potr";908.97;3.31;3.51;20
39;"Potr";908.97;1.23;1.43;20
39;"Potr";908.97;0.65;0.85;20
39;"Potr";908.97;3.54;3.74;20
39;"Potr";908.97;3.15;3.35;20
39;"Potr";908.97;0.09;0.29;20
39;"Potr";908.97;0.56;0.76;20
39;"Potr";908.97;0.6;0.8;20
39;"Potr";908.97;2.52;2.72;20
39;"Potr";908.97;2.72;2.92;20
39;"Potr";908.97;1.99;2.19;20
39;"Potr";908.97;0.72;0.92;20
39;"Potr";908.97;2.76;2.96;20
39;"Potr";908.97;1.58;1.78;20
39;"Potr";908.97;0.57;0.77;20
39;"Potr";908.97;1.91;2.11;20
39;"Potr";908.97;1.71;1.91;20
40;"Potr";2089.82;-0.06;0.14;20
40;"Potr";2089.82;1.8;2;20
40;"Potr";2089.82;0.08;0.28;20
40;"Potr";2089.82;1.67;1.87;20
40;"Potr";2089.82;1.32;1.52;20
40;"Potr";2089.82;0.5;0.7;20
40;"Potr";2089.82;1.46;1.66;20
40;"Potr";2089.82;0.45;0.65;20
40;"Potr";2089.82;1.64;1.84;20
40;"Potr";2089.82;0.35;0.55;20
40;"Potr";2089.82;2.32;2.52;20
40;"Potr";2089.82;0.39;0.59;20
40;"Potr";2089.82;1.16;1.36;20
40;"Potr";2089.82;0.01;0.21;20
40;"Potr";2089.82;1.34;1.54;20
40;"Potr";2089.82;3.19;3.39;20
40;"Potr";2089.82;3.03;3.23;20
40;"Potr";2089.82;2.14;2.34;20
40;"Potr";2089.82;1.83;2.03;20
40;"Potr";2089.82;1.93;2.13;20
40;"Potr";2089.82;0.72;0.92;20
40;"Potr";2089.82;1.16;1.36;20
40;"Potr";2089.82;0.97;1.17;20
40;"Potr";2089.82;1.14;1.34;20
40;"Potr";2089.82;2.85;3.05;20
41;"Potr";2560.75;2.93;3.13;20
41;"Potr";2560.75;3.09;3.29;20
41;"Potr";2560.75;2.14;2.34;20
41;"Potr";2560.75;0.01;0.21;20
41;"Potr";2560.75;1.97;2.17;20
41;"Potr";2560.75;1.48;1.68;20
41;"Potr";2560.75;0.37;0.57;20
41;"Potr";2560.75;3;3.2;20
41;"Potr";2560.75;3.19;3.39;20
41;"Potr";2560.75;2.61;2.81;20
41;"Potr";2560.75;1.64;1.84;20
41;"Potr";2560.75;0.73;0.93;20
41;"Potr";2560.75;1.33;1.53;20
41;"Potr";2560.75;1.39;1.59;20
41;"Potr";2560.75;3.84;4.04;20
41;"Potr";2560.75;0.48;0.68;20
41;"Potr";2560.75;3.83;4.03;20
41;"Potr";2560.75;2.64;2.84;20
41;"Potr";2560.75;3.28;3.48;20
41;"Potr";2560.75;1.03;1.23;20
41;"Potr";2560.75;1.66;1.86;20
41;"Potr";2560.75;1.58;1.78;20
41;"Potr";2560.75;0.08;0.28;20
41;"Potr";2560.75;2.42;2.62;20
41;"Potr";2560.75;2.39;2.59;20
42;"Potr";2012.7;1.21;1.41;20
42;"Potr";2012.7;0.82;1.02;20
42;"Potr";2012.7;0.62;0.82;20
42;"Potr";2012.7;3.08;3.28;20
42;"Potr";2012.7;0.47;0.67;20
42;"Potr";2012.7;0.87;1.07;20
42;"Potr";2012.7;2.11;2.31;20
42;"Potr";2012.7;0.84;1.04;20
42;"Potr";2012.7;0.75;0.95;20
42;"Potr";2012.7;0.79;0.99;20
42;"Potr";2012.7;1.25;1.45;20
42;"Potr";2012.7;1.27;1.47;20
42;"Potr";2012.7;2.62;2.82;20
42;"Potr";2012.7;1.66;1.86;20
42;"Potr";2012.7;2.19;2.39;20
42;"Potr";2012.7;1.77;1.97;20
42;"Potr";2012.7;3.47;3.67;20
42;"Potr";2012.7;1.79;1.99;20
42;"Potr";2012.7;1.69;1.89;20
42;"Potr";2012.7;1.29;1.49;20
42;"Potr";2012.7;3.09;3.29;20
42;"Potr";2012.7;3.45;3.65;20
42;"Potr";2012.7;2.36;2.56;20
42;"Potr";2012.7;2.25;2.45;20
42;"Potr";2012.7;1.16;1.36;20
43;"Potr";1671.21;2.02;2.22;20
43;"Potr";1671.21;1.29;1.49;20
43;"Potr";1671.21;0.88;1.08;20
43;"Potr";1671.21;1.2;1.4;20
43;"Potr";1671.21;2.15;2.35;20
43;"Potr";1671.21;2.06;2.26;20
43;"Potr";1671.21;2.05;2.25;20
43;"Potr";1671.21;0.58;0.78;20
43;"Potr";1671.21;2.48;2.68;20
43;"Potr";1671.21;1.57;1.77;20
43;"Potr";1671.21;0.74;0.94;20
43;"Potr";1671.21;1.69;1.89;20
43;"Potr";1671.21;3.22;3.42;20
43;"Potr";1671.21;0.9;1.1;20
43;"Potr";1671.21;0.62;0.82;20
43;"Potr";1671.21;0.87;1.07;20
43;"Potr";1671.21;3.31;3.51;20
43;"Potr";1671.21;1.71;1.91;20
43;"Potr";1671.21;2.19;2.39;20
43;"Potr";1671.21;1.22;1.42;20
43;"Potr";1671.21;0.47;0.67;20
43;"Potr";1671.21;3.32;3.52;20
43;"Potr";1671.21;1.06;1.26;20
43;"Potr";1671.21;1.75;1.95;20
43;"Potr";1671.21;1.73;1.93;20
44;"Potr";769.75;1.07;1.27;20
44;"Potr";769.75;0.94;1.14;20
44;"Potr";769.75;0.39;0.59;20
44;"Potr";769.75;1.27;1.47;20
44;"Potr";769.75;1.71;1.91;20
44;"Potr";769.75;0.52;0.72;20
44;"Potr";769.75;0.32;0.52;20
44;"Potr";769.75;0.24;0.44;20
44;"Potr";769.75;0.03;0.23;20
44;"Potr";769.75;0.8;1;20
44;"Potr";769.75;1.51;1.71;20
44;"Potr";769.75;0.21;0.41;20
44;"Potr";769.75;1.08;1.28;20
44;"Potr";769.75;0.03;0.23;20
44;"Potr";769.75;0.7;0.9;20
44;"Potr";769.75;2.29;2.49;20
44;"Potr";769.75;1.59;1.79;20
44;"Potr";769.75;0.85;1.05;20
44;"Potr";769.75;0.81;1.01;20
44;"Potr";769.75;2.28;2.48;20
44;"Potr";769.75;1.41;1.61;20
44;"Potr";769.75;2.27;2.47;20
44;"Potr";769.75;0.43;0.63;20
44;"Potr";769.75;0.12;0.32;20
44;"Potr";769.75;3.47;3.67;20
45;"Potr";1264.45;1.15;1.35;20
45;"Potr";1264.45;0.34;0.54;20
45;"Potr";1264.45;2.45;2.65;20
45;"Potr";1264.45;0.76;0.96;20
45;"Potr";1264.45;0.35;0.55;20
45;"Potr";1264.45;1.27;1.47;20
45;"Potr";1264.45;0.05;0.25;20
45;"Potr";1264.45;1.52;1.72;20
45;"Potr";1264.45;0.9;1.1;20
45;"Potr";1264.45;2.59;2.79;20
45;"Potr";1264.45;0.83;1.03;20
45;"Potr";1264.45;1.77;1.97;20
45;"Potr";1264.45;0.98;1.18;20
45;"Potr";1264.45;1.91;2.11;20
45;"Potr";1264.45;2.11;2.31;20
45;"Potr";1264.45;0.91;1.11;20
45;"Potr";1264.45;2.82;3.02;20
45;"Potr";1264.45;1.46;1.66;20
45;"Potr";1264.45;1.43;1.63;20
45;"Potr";1264.45;0.11;0.31;20
45;"Potr";1264.45;3.22;3.42;20
45;"Potr";1264.45;1.34;1.54;20
45;"Potr";1264.45;1.35;1.55;20
45;"Potr";1264.45;3.86;4.06;20
45;"Potr";1264.45;0.84;1.04;20
46;"Potr";820.23;0.19;0.39;20
46;"Potr";820.23;1.99;2.19;20
46;"Potr";820.23;2.68;2.88;20
46;"Potr";820.23;0.17;0.37;20
46;"Potr";820.23;1.59;1.79;20
46;"Potr";820.23;0.21;0.41;20
46;"Potr";820.23;1.31;1.51;20
46;"Potr";820.23;1.3;1.5;20
46;"Potr";820.23;0.91;1.11;20
46;"Potr";820.23;0.91;1.11;20
46;"Potr";820.23;3.12;3.32;20
46;"Potr";820.23;0.76;0.96;20
46;"Potr";820.23;0.4;0.6;20
46;"Potr";820.23;1.68;1.88;20
46;"Potr";820.23;0.72;0.92;20
46;"Potr";820.23;0.77;0.97;20
46;"Potr";820.23;0.64;0.84;20
46;"Potr";820.23;0.47;0.67;20
46;"Potr";820.23;0.73;0.93;20
46;"Potr";820.23;0.12;0.32;20
46;"Potr";820.23;1.79;1.99;20
46;"Potr";820.23;0.69;0.89;20
46;"Potr";820.23;2.95;3.15;20
46;"Potr";820.23;1.88;2.08;20
46;"Potr";820.23;1.29;1.49;20
47;"Potr";2245.35;3.83;4.03;20
47;"Potr";2245.35;1.95;2.15;20
47;"Potr";2245.35;2.58;2.78;20
47;"Potr";2245.35;0.47;0.67;20
47;"Potr";2245.35;1.79;1.99;20
47;"Potr";2245.35;1.33;1.53;20
47;"Potr";2245.35;1.88;2.08;20
47;"Potr";2245.35;0.14;0.34;20
47;"Potr";2245.35;3.08;3.28;20
47;"Potr";2245.35;1.7;1.9;20
47;"Potr";2245.35;0.7;0.9;20
47;"Potr";2245.35;1.13;1.33;20
47;"Potr";2245.35;3.46;3.66;20
47;"Potr";2245.35;1.21;1.41;20
47;"Potr";2245.35;1.17;1.37;20
47;"Potr";2245.35;3.29;3.49;20
47;"Potr";2245.35;0.69;0.89;20
47;"Potr";2245.35;1.59;1.79;20
47;"Potr";2245.35;2.18;2.38;20
47;"Potr";2245.35;1.22;1.42;20
47;"Potr";2245.35;2.44;2.64;20
47;"Potr";2245.35;0.69;0.89;20
47;"Potr";2245.35;3.08;3.28;20
47;"Potr";2245.35;3.07;3.27;20
47;"Potr";2245.35;0.74;0.94;20
48;"Potr";1914.45;1.48;1.68;20
48;"Potr";1914.45;0.71;0.91;20
48;"Potr";1914.45;2.9;3.1;20
48;"Potr";1914.45;1.64;1.84;20
48;"Potr";1914.45;2.26;2.46;20
48;"Potr";1914.45;0.82;1.02;20
48;"Potr";1914.45;1.8;2;20
48;"Potr";1914.45;1.38;1.58;20
48;"Potr";1914.45;1.91;2.11;20
48;"Potr";1914.45;2.9;3.1;20
48;"Potr";1914.45;1.94;2.14;20
48;"Potr";1914.45;3.72;3.92;20
48;"Potr";1914.45;1.48;1.68;20
48;"Potr";1914.45;0.56;0.76;20
48;"Potr";1914.45;1.41;1.61;20
48;"Potr";1914.45;0.71;0.91;20
48;"Potr";1914.45;1.55;1.75;20
48;"Potr";1914.45;2.08;2.28;20
48;"Potr";1914.45;2.31;2.51;20
48;"Potr";1914.45;2.44;2.64;20
48;"Potr";1914.45;3.71;3.91;20
48;"Potr";1914.45;0.49;0.69;20
48;"Potr";1914.45;1.03;1.23;20
48;"Potr";1914.45;1.14;1.34;20
48;"Potr";1914.45;0.25;0.45;20
49;"Potr";919.1;1.26;1.46;20
49;"Potr";919.1;1.97;2.17;20
49;"Potr";919.1;0.47;0.67;20
49;"Potr";919.1;0.91;1.11;20
49;"Potr";919.1;2.32;2.52;20
49;"Potr";919.1;1.6;1.8;20
49;"Potr";919.1;0.64;0.84;20
49;"Potr";919.1;0.64;0.84;20
49;"Potr";919.1;1.36;1.56;20
49;"Potr";919.1;2.9;3.1;20
49;"Potr";919.1;1.06;1.26;20
49;"Potr";919.1;2.86;3.06;20
49;"Potr";919.1;2.32;2.52;20
49;"Potr";919.1;0.07;0.27;20
49;"Potr";919.1;3.44;3.64;20
49;"Potr";919.1;2.23;2.43;20
49;"Potr";919.1;0.19;0.39;20
49;"Potr";919.1;2.75;2.95;20
49;"Potr";919.1;0.51;0.71;20
49;"Potr";919.1;1.84;2.04;20
49;"Potr";919.1;0.12;0.32;20
49;"Potr";919.1;0.27;0.47;20
49;"Potr";919.1;1.58;1.78;20
49;"Potr";919.1;2.63;2.83;20
49;"Potr";919.1;1.75;1.95;20
50;"Potr";2497.42;2.54;2.74;20
50;"Potr";2497.42;3.12;3.32;20
50;"Potr";2497.42;2.83;3.03;20
50;"Potr";2497.42;0.32;0.52;20
50;"Potr";2497.42;1.18;1.38;20
50;"Potr";2497.42;0.74;0.94;20
50;"Potr";2497.42;1.96;2.16;20
50;"Potr";2497.42;2.36;2.56;20
50;"Potr";2497.42;1.95;2.15;20
50;"Potr";2497.42;2.32;2.52;20
50;"Potr";2497.42;1.62;1.82;20
50;"Potr";2497.42;2.43;2.63;20
50;"Potr";2497.42;0.47;0.67;20
50;"Potr";2497.42;2.52;2.72;20
50;"Potr";2497.42;0.05;0.25;20
50;"Potr";2497.42;2.1;2.3;20
50;"Potr";2497.42;0.96;1.16;20
50;"Potr";2497.42;2.92;3.12;20
50;"Potr";2497.42;1.37;1.57;20
50;"Potr";2497.42;1.8;2;20
50;"Potr";2497.42;2.67;2.87;20
50;"Potr";2497.42;3.7;3.9;20
50;"Potr";2497.42;0.12;0.32;20
50;"Potr";2497.42;0.88;1.08;20
50;"Potr";2497.42;0.57;0.77;20
51;"Potr";2642.78;1.8;2;20
51;"Potr";2642.78;1.02;1.22;20
51;"Potr";2642.78;0.7;0.9;20
51;"Potr";2642.78;3.06;3.26;20
51;"Potr";2642.78;0.85;1.05;20
51;"Potr";2642.78;3.52;3.72;20
51;"Potr";2642.78;0.55;0.75;20
51;"Potr";2642.78;0.65;0.85;20
51;"Potr";2642.78;0.16;0.36;20
51;"Potr";2642.78;1.71;1.91;20
51;"Potr";2642.78;0.96;1.16;20
51;"Potr";2642.78;2.33;2.53;20
51;"Potr";2642.78;1.08;1.28;20
51;"Potr";2642.78;1.88;2.08;20
51;"Potr";2642.78;0.56;0.76;20
51;"Potr";2642.78;0.87;1.07;20
51;"Potr";2642.78;2.32;2.52;20
51;"Potr";2642.78;0.74;0.94;20
51;"Potr";2642.78;0.62;0.82;20
51;"Potr";2642.78;0.71;0.91;20
51;"Potr";2642.78;1.95;2.15;20
51;"Potr";2642.78;0.62;0.82;20
51;"Potr";2642.78;0.48;0.68;20
51;"Potr";2642.78;0.21;0.41;20
51;"Potr";2642.78;1.03;1.23;20
52;"Potr";1588.72;0.48;0.68;20
52;"Potr";1588.72;0.93;1.13;20
52;"Potr";1588.72;3.04;3.24;20
52;"Potr";1588.72;1.21;1.41;20
52;"Potr";1588.72;3.47;3.67;20
52;"Potr";1588.72;2.52;2.72;20
52;"Potr";1588.72;0.56;0.76;20
